destination_country,province,worker_count
กัมพูชา,ประจวบคีรีขันธ์,1
กัมพูชา,อุบลราชธานี,1
กัมพูชา,กำแพงเพชร,1
กัมพูชา,หนองคาย,1
กัมพูชา,มหาสารคาม,1
กัมพูชา,ชุมพร,1
กัมพูชา,ระยอง,1
กัมพูชา,ลำปาง,1
กัมพูชา,ขอนแก่น,1
กัมพูชา,สระบุรี,1
กัมพูชา,จันทบุรี,1
กัมพูชา,นนทบุรี,1
กัมพูชา,พะเยา,1
กัมพูชา,สงขลา,1
กัมพูชา,ชัยภูมิ,1
กัมพูชา,พิจิตร,1
กัมพูชา,ศรีสะเกษ,7
กัมพูชา,ขอนแก่น,5
กัมพูชา,นครราชสีมา,5
กัมพูชา,ชลบุรี,4
กัมพูชา,กาฬสินธุ์,4
กัมพูชา,บุรีรัมย์,4
กัมพูชา,เชียงราย,3
กัมพูชา,กรุงเทพมหานคร,3
กัมพูชา,พิษณุโลก,3
กัมพูชา,ร้อยเอ็ด,3
กัมพูชา,สกลนคร,2
กัมพูชา,สมุทรปราการ,2
กัมพูชา,เชียงใหม่,2
กัมพูชา,นครสวรรค์,2
กัมพูชา,ยโสธร,1
กัมพูชา,ฉะเชิงเทรา,1
กัมพูชา,นครศรีธรรมราช,1
กัมพูชา,น่าน,1
กัมพูชา,อุดรธานี,1
กัมพูชา,หนองบัวลำภู,1
กัมพูชา,อำนาจเจริญ,1
กัมพูชา,แม่ฮ่องสอน,1
กัมพูชา,สุรินทร์,1
กัมพูชา,นครพนม,1
กัมพูชา,ภูเก็ต,1
ซูดานใต้,ฉะเชิงเทรา,9
ซูดานใต้,ลพบุรี,6
ซูดานใต้,กรุงเทพมหานคร,5
ซูดานใต้,เชียงใหม่,3
ซูดานใต้,บุรีรัมย์,3
ซูดานใต้,พระนครศรีอยุธยา,3
ซูดานใต้,สุโขทัย,3
ซูดานใต้,ชลบุรี,2
ซูดานใต้,นครนายก,2
ซูดานใต้,ลำปาง,2
ซูดานใต้,สุรินทร์,2
ซูดานใต้,ปทุมธานี,2
ซูดานใต้,นครราชสีมา,2
ซูดานใต้,สระบุรี,2
ซูดานใต้,ระยอง,2
ซูดานใต้,ศรีสะเกษ,1
ซูดานใต้,ประจวบคีรีขันธ์,1
ซูดานใต้,เลย,1
ซูดานใต้,สระแก้ว,1
ซูดานใต้,เพชรบูรณ์,1
ซูดานใต้,สมุทรปราการ,1
ซูดานใต้,มหาสารคาม,1
ซูดานใต้,ลำพูน,1
ซูดานใต้,กำแพงเพชร,1
ซูดานใต้,หนองบัวลำภู,1
ซูดานใต้,หนองคาย,1
ซูดานใต้,สงขลา,1
ซูดานใต้,อ่างทอง,1
ซูดานใต้,นครสวรรค์,1
ซูดานใต้,นครราชสีมา,10
ซูดานใต้,หนองบัวลำภู,5
ซูดานใต้,นครสวรรค์,5
ซูดานใต้,ชัยภูมิ,4
ซูดานใต้,ตาก,3
ซูดานใต้,กรุงเทพมหานคร,3
ซูดานใต้,สุรินทร์,3
ซูดานใต้,อุดรธานี,3
ซูดานใต้,สระแก้ว,2
สโลวาเกีย,นครราชสีมา,10
สโลวาเกีย,นครสวรรค์,5
สโลวาเกีย,หนองบัวลำภู,5
สโลวาเกีย,ชัยภูมิ,4
สโลวาเกีย,อุดรธานี,3
สโลวาเกีย,กรุงเทพมหานคร,3
สโลวาเกีย,สุรินทร์,3
สโลวาเกีย,ตาก,3
สโลวาเกีย,บุรีรัมย์,3
สโลวาเกีย,สระแก้ว,2
สโลวาเกีย,ขอนแก่น,2
สโลวาเกีย,ลพบุรี,2
สโลวาเกีย,พระนครศรีอยุธยา,2
สโลวาเกีย,เพชรบูรณ์,1
สโลวาเกีย,สกลนคร,1
สโลวาเกีย,สงขลา,1
สโลวาเกีย,แพร่,1
สโลวาเกีย,สุโขทัย,1
สโลวาเกีย,ลำปาง,1
สโลวาเกีย,พิษณุโลก,1
สโลวาเกีย,เลย,1
สโลวาเกีย,สุพรรณบุรี,1
สโลวาเกีย,อุทัยธานี,1
โมร็อกโก,อุดรธานี,8
โมร็อกโก,ขอนแก่น,7
โมร็อกโก,นครราชสีมา,4
โมร็อกโก,ร้อยเอ็ด,3
โมร็อกโก,อุบลราชธานี,3
โมร็อกโก,กรุงเทพมหานคร,3
โมร็อกโก,สงขลา,3
โมร็อกโก,สมุทรปราการ,2
โมร็อกโก,เชียงใหม่,2
โมร็อกโก,สุรินทร์,2
โมร็อกโก,บุรีรัมย์,2
โมร็อกโก,พิษณุโลก,2
โมร็อกโก,ยโสธร,1
โมร็อกโก,มหาสารคาม,1
โมร็อกโก,ฉะเชิงเทรา,1
โมร็อกโก,หนองบัวลำภู,1
โมร็อกโก,ลพบุรี,1
โมร็อกโก,เลย,1
โมร็อกโก,สระแก้ว,1
โมร็อกโก,เชียงราย,1
โมร็อกโก,ชัยภูมิ,1
โมร็อกโก,นนทบุรี,1
โมร็อกโก,สุโขทัย,1
โมร็อกโก,นครพนม,1
โมร็อกโก,ตรัง,1
โมร็อกโก,กำแพงเพชร,1
โมร็อกโก,ศรีสะเกษ,1
โมร็อกโก,ภูเก็ต,1
สหราชอาณาจักร,นครราชสีมา,5
สหราชอาณาจักร,บุรีรัมย์,5
สหราชอาณาจักร,กรุงเทพมหานคร,4
สหราชอาณาจักร,มหาสารคาม,3
สหราชอาณาจักร,เชียงราย,2
สหราชอาณาจักร,อุบลราชธานี,2
สหราชอาณาจักร,ปราจีนบุรี,2
สหราชอาณาจักร,นครสวรรค์,2
สหราชอาณาจักร,นนทบุรี,2
สหราชอาณาจักร,สมุทรสาคร,2
สหราชอาณาจักร,พะเยา,2
สหราชอาณาจักร,อุดรธานี,2
สหราชอาณาจักร,หนองคาย,2
สหราชอาณาจักร,กาญจนบุรี,1
สหราชอาณาจักร,เชียงใหม่,1
สหราชอาณาจักร,นครปฐม,1
สหราชอาณาจักร,พระนครศรีอยุธยา,1
สหราชอาณาจักร,สระแก้ว,1
สหราชอาณาจักร,ฉะเชิงเทรา,1
สหราชอาณาจักร,สุพรรณบุรี,1
สหราชอาณาจักร,ขอนแก่น,1
สหราชอาณาจักร,แพร่,1
สหราชอาณาจักร,ภูเก็ต,1
สหราชอาณาจักร,พังงา,1
สหราชอาณาจักร,ศรีสะเกษ,1
สหราชอาณาจักร,พิษณุโลก,1
สหราชอาณาจักร,ชลบุรี,1
สหราชอาณาจักร,สุรินทร์,1
สหราชอาณาจักร,จันทบุรี,1
สหราชอาณาจักร,กาฬสินธุ์,1
โมซัมบิก,กรุงเทพมหานคร,13
โมซัมบิก,อุดรธานี,4
โมซัมบิก,เชียงราย,3
โมซัมบิก,นครราชสีมา,3
โมซัมบิก,ศรีสะเกษ,2
โมซัมบิก,สุราษฎร์ธานี,2
โมซัมบิก,สุพรรณบุรี,2
โมซัมบิก,เพชรบูรณ์,2
โมซัมบิก,ภูเก็ต,2
โมซัมบิก,สมุทรปราการ,2
โมซัมบิก,เลย,1
โมซัมบิก,พิษณุโลก,1
โมซัมบิก,สระบุรี,1
โมซัมบิก,ลพบุรี,1
โมซัมบิก,ขอนแก่น,1
โมซัมบิก,แม่ฮ่องสอน,1
โมซัมบิก,สมุทรสงคราม,1
โมซัมบิก,กาญจนบุรี,1
โมซัมบิก,มหาสารคาม,1
โมซัมบิก,บุรีรัมย์,1
โมซัมบิก,ชลบุรี,1
โมซัมบิก,เชียงใหม่,1
โมซัมบิก,ยโสธร,1
เซอร์เบีย,กรุงเทพมหานคร,13
เซอร์เบีย,อุดรธานี,4
เซอร์เบีย,เชียงราย,3
เซอร์เบีย,นครราชสีมา,3
เซอร์เบีย,ศรีสะเกษ,2
เซอร์เบีย,สุราษฎร์ธานี,2
เซอร์เบีย,สุพรรณบุรี,2
เซอร์เบีย,เพชรบูรณ์,2
เซอร์เบีย,ภูเก็ต,2
เซอร์เบีย,สมุทรปราการ,2
เซอร์เบีย,เลย,1
เซอร์เบีย,พิษณุโลก,1
เซอร์เบีย,สระบุรี,1
เซอร์เบีย,ลพบุรี,1
เซอร์เบีย,ขอนแก่น,1
เซอร์เบีย,แม่ฮ่องสอน,1
เซอร์เบีย,สมุทรสงคราม,1
เซอร์เบีย,กาญจนบุรี,1
เซอร์เบีย,มหาสารคาม,1
เซอร์เบีย,บุรีรัมย์,1
เซอร์เบีย,ชลบุรี,1
เซอร์เบีย,เชียงใหม่,1
เซอร์เบีย,ยโสธร,1
เซอร์เบีย,ลำปาง,9
เซอร์เบีย,ตาก,5
เซอร์เบีย,นครสวรรค์,3
เซอร์เบีย,กำแพงเพชร,3
เซอร์เบีย,ระยอง,2
เซอร์เบีย,เชียงใหม่,2
เซอร์เบีย,สุโขทัย,2
เซอร์เบีย,ลำพูน,1
เซอร์เบีย,อุตรดิตถ์,1
เซอร์เบีย,ตราด,1
เซอร์เบีย,ร้อยเอ็ด,1
เซอร์เบีย,หนองคาย,1
เซอร์เบีย,เชียงราย,1
เซอร์เบีย,หนองบัวลำภู,1
เซอร์เบีย,สิงห์บุรี,1
เซอร์เบีย,นครพนม,1
เซอร์เบีย,บึงกาฬ,1
เซอร์เบีย,นครราชสีมา,1
เซอร์เบีย,สมุทรปราการ,1
เซอร์เบีย,อุดรธานี,1
เซอร์เบีย,น่าน,1
เซอร์เบีย,กรุงเทพมหานคร,1
กรีนแลนด์,สุรินทร์,7
กรีนแลนด์,บุรีรัมย์,3
กรีนแลนด์,เชียงใหม่,3
กรีนแลนด์,ชลบุรี,3
กรีนแลนด์,ชัยภูมิ,3
กรีนแลนด์,อุบลราชธานี,2
กรีนแลนด์,นครราชสีมา,2
กรีนแลนด์,ร้อยเอ็ด,2
กรีนแลนด์,ยโสธร,2
กรีนแลนด์,นนทบุรี,2
กรีนแลนด์,ลำปาง,9
กรีนแลนด์,ตาก,5
กรีนแลนด์,นครสวรรค์,3
กรีนแลนด์,กำแพงเพชร,3
กรีนแลนด์,ระยอง,2
กรีนแลนด์,เชียงใหม่,2
กรีนแลนด์,สุโขทัย,2
กรีนแลนด์,ลำพูน,1
กรีนแลนด์,อุตรดิตถ์,1
กรีนแลนด์,ตราด,1
กรีนแลนด์,ร้อยเอ็ด,1
กรีนแลนด์,หนองคาย,1
กรีนแลนด์,เชียงราย,1
กรีนแลนด์,ยโสธร,1
กรีนแลนด์,หนองบัวลำภู,1
กรีนแลนด์,สิงห์บุรี,1
กรีนแลนด์,นครพนม,1
กรีนแลนด์,บึงกาฬ,1
กรีนแลนด์,เลย,1
กรีนแลนด์,กาญจนบุรี,1
กรีนแลนด์,ขอนแก่น,1
กรีนแลนด์,ชลบุรี,1
กรีนแลนด์,นครราชสีมา,1
กรีนแลนด์,สมุทรปราการ,1
กรีนแลนด์,อุดรธานี,1
กรีนแลนด์,น่าน,1
กรีนแลนด์,กรุงเทพมหานคร,1
ปาปัวนิวกินี,สุรินทร์,7
ปาปัวนิวกินี,บุรีรัมย์,3
ปาปัวนิวกินี,ชลบุรี,3
ปาปัวนิวกินี,ชัยภูมิ,3
ปาปัวนิวกินี,เชียงใหม่,3
ปาปัวนิวกินี,ยโสธร,2
ปาปัวนิวกินี,อุบลราชธานี,2
ปาปัวนิวกินี,นครราชสีมา,2
ปาปัวนิวกินี,นนทบุรี,2
ปาปัวนิวกินี,ร้อยเอ็ด,2
ปาปัวนิวกินี,เพชรบูรณ์,1
ปาปัวนิวกินี,สระแก้ว,1
ปาปัวนิวกินี,อุดรธานี,1
ปาปัวนิวกินี,กรุงเทพมหานคร,1
ปาปัวนิวกินี,ลำปาง,1
ปาปัวนิวกินี,สกลนคร,1
ปาปัวนิวกินี,ประจวบคีรีขันธ์,1
ปาปัวนิวกินี,ภูเก็ต,1
ปาปัวนิวกินี,กำแพงเพชร,1
ปาปัวนิวกินี,ลำพูน,1
ปาปัวนิวกินี,ปทุมธานี,1
ปาปัวนิวกินี,ขอนแก่น,1
ปาปัวนิวกินี,ศรีสะเกษ,1
ปาปัวนิวกินี,กาฬสินธุ์,1
ปาปัวนิวกินี,สมุทรสาคร,1
ปาปัวนิวกินี,ชลบุรี,8
ปาปัวนิวกินี,หนองคาย,6
ปาปัวนิวกินี,กรุงเทพมหานคร,3
ปาปัวนิวกินี,นครสวรรค์,3
ปาปัวนิวกินี,อุดรธานี,3
ปาปัวนิวกินี,นนทบุรี,3
ปาปัวนิวกินี,สระบุรี,2
ปาปัวนิวกินี,บุรีรัมย์,2
ปาปัวนิวกินี,สุโขทัย,2
ปาปัวนิวกินี,เพชรบุรี,1
ปาปัวนิวกินี,สุรินทร์,1
ปาปัวนิวกินี,นครราชสีมา,1
ปาปัวนิวกินี,หนองบัวลำภู,1
ปาปัวนิวกินี,เชียงราย,1
ปาปัวนิวกินี,สมุทรปราการ,1
ไนจีเรีย,ชลบุรี,8
ไนจีเรีย,หนองคาย,6
ไนจีเรีย,กรุงเทพมหานคร,3
ไนจีเรีย,นนทบุรี,3
ไนจีเรีย,นครสวรรค์,3
ไนจีเรีย,อุดรธานี,3
ไนจีเรีย,สระบุรี,2
ไนจีเรีย,บุรีรัมย์,2
ไนจีเรีย,สุโขทัย,2
ไนจีเรีย,อุบลราชธานี,2
ไนจีเรีย,นครราชสีมา,6
ไนจีเรีย,กรุงเทพมหานคร,5
ไนจีเรีย,สุรินทร์,5
ไนจีเรีย,สระแก้ว,4
ไนจีเรีย,พิษณุโลก,2
ไนจีเรีย,เชียงราย,1
ไนจีเรีย,ฉะเชิงเทรา,1
ไนจีเรีย,ขอนแก่น,1
ไนจีเรีย,เพชรบุรี,1
ไนจีเรีย,ศรีสะเกษ,1
ไนจีเรีย,ปทุมธานี,1
ไนจีเรีย,หนองบัวลำภู,1
ไนจีเรีย,ประจวบคีรีขันธ์,1
ไนจีเรีย,สมุทรปราการ,1
ไนจีเรีย,สงขลา,1
ไนจีเรีย,อุบลราชธานี,1
ไนจีเรีย,สกลนคร,1
ไนจีเรีย,เพชรบูรณ์,1
ไนจีเรีย,พระนครศรีอยุธยา,1
ไนจีเรีย,บึงกาฬ,1
ไนจีเรีย,ลำปาง,1
ไนจีเรีย,ชลบุรี,1
ไนจีเรีย,มหาสารคาม,1
ไนจีเรีย,ยโสธร,1
อียิปต์,ชลบุรี,8
อียิปต์,หนองคาย,6
อียิปต์,กรุงเทพมหานคร,3
อียิปต์,นครสวรรค์,3
อียิปต์,อุดรธานี,3
อียิปต์,นนทบุรี,3
อียิปต์,สระบุรี,2
อียิปต์,บุรีรัมย์,2
อียิปต์,อุบลราชธานี,2
อียิปต์,สุโขทัย,2
อียิปต์,เพชรบุรี,1
อียิปต์,สุรินทร์,1
อียิปต์,นครราชสีมา,1
อียิปต์,หนองบัวลำภู,1
อียิปต์,เชียงราย,1
อียิปต์,ปทุมธานี,1
อียิปต์,สมุทรปราการ,1
เบอร์มิวดา,ชัยภูมิ,8
เบอร์มิวดา,นครราชสีมา,4
เบอร์มิวดา,สกลนคร,3
เบอร์มิวดา,ขอนแก่น,3
เบอร์มิวดา,นครพนม,2
เบอร์มิวดา,ลำปาง,2
เบอร์มิวดา,บุรีรัมย์,2
เบอร์มิวดา,อุดรธานี,2
เบอร์มิวดา,กรุงเทพมหานคร,2
เบอร์มิวดา,ปทุมธานี,1
เบอร์มิวดา,มุกดาหาร,1
เบอร์มิวดา,พิจิตร,1
เบอร์มิวดา,ชลบุรี,1
เบอร์มิวดา,ปราจีนบุรี,1
เบอร์มิวดา,เลย,1
เบอร์มิวดา,หนองคาย,1
เบอร์มิวดา,เชียงใหม่,1
เบอร์มิวดา,ร้อยเอ็ด,1
เบอร์มิวดา,ราชบุรี,1
เบอร์มิวดา,สมุทรสาคร,1
เบอร์มิวดา,สุรินทร์,1
เบอร์มิวดา,นครราชสีมา,6
เบอร์มิวดา,สุรินทร์,5
เบอร์มิวดา,กรุงเทพมหานคร,5
เบอร์มิวดา,สระแก้ว,4
เบอร์มิวดา,พิษณุโลก,2
เบอร์มิวดา,หนองบัวลำภู,1
เบอร์มิวดา,เชียงราย,1
เบอร์มิวดา,ประจวบคีรีขันธ์,1
เบอร์มิวดา,สมุทรปราการ,1
เบอร์มิวดา,สงขลา,1
เบอร์มิวดา,ขอนแก่น,1
เบอร์มิวดา,ฉะเชิงเทรา,1
เบอร์มิวดา,อุบลราชธานี,1
เบอร์มิวดา,สกลนคร,1
เบอร์มิวดา,เพชรบูรณ์,1
เบอร์มิวดา,พระนครศรีอยุธยา,1
เบอร์มิวดา,บึงกาฬ,1
เบอร์มิวดา,ลำปาง,1
เบอร์มิวดา,มหาสารคาม,1
เบอร์มิวดา,เพชรบุรี,1
เบอร์มิวดา,ศรีสะเกษ,1
เบอร์มิวดา,ยโสธร,1
หมู่เกาะนอร์เทิร์นมาเรียนา,ชัยภูมิ,8
หมู่เกาะนอร์เทิร์นมาเรียนา,นครราชสีมา,4
หมู่เกาะนอร์เทิร์นมาเรียนา,สกลนคร,3
หมู่เกาะนอร์เทิร์นมาเรียนา,ขอนแก่น,3
หมู่เกาะนอร์เทิร์นมาเรียนา,นครพนม,2
หมู่เกาะนอร์เทิร์นมาเรียนา,ลำปาง,2
หมู่เกาะนอร์เทิร์นมาเรียนา,บุรีรัมย์,2
หมู่เกาะนอร์เทิร์นมาเรียนา,อุดรธานี,2
หมู่เกาะนอร์เทิร์นมาเรียนา,กรุงเทพมหานคร,2
หมู่เกาะนอร์เทิร์นมาเรียนา,ปทุมธานี,1
หมู่เกาะนอร์เทิร์นมาเรียนา,มุกดาหาร,1
หมู่เกาะนอร์เทิร์นมาเรียนา,พิจิตร,1
หมู่เกาะนอร์เทิร์นมาเรียนา,ชลบุรี,1
หมู่เกาะนอร์เทิร์นมาเรียนา,ปราจีนบุรี,1
หมู่เกาะนอร์เทิร์นมาเรียนา,เลย,1
หมู่เกาะนอร์เทิร์นมาเรียนา,หนองคาย,1
หมู่เกาะนอร์เทิร์นมาเรียนา,เชียงใหม่,1
หมู่เกาะนอร์เทิร์นมาเรียนา,ร้อยเอ็ด,1
หมู่เกาะนอร์เทิร์นมาเรียนา,ราชบุรี,1
หมู่เกาะนอร์เทิร์นมาเรียนา,สมุทรสาคร,1
หมู่เกาะนอร์เทิร์นมาเรียนา,สุรินทร์,1
หมู่เกาะนอร์เทิร์นมาเรียนา,กรุงเทพมหานคร,4
หมู่เกาะนอร์เทิร์นมาเรียนา,เพชรบุรี,4
หมู่เกาะนอร์เทิร์นมาเรียนา,สมุทรปราการ,3
หมู่เกาะนอร์เทิร์นมาเรียนา,พระนครศรีอยุธยา,3
หมู่เกาะนอร์เทิร์นมาเรียนา,อุดรธานี,3
หมู่เกาะนอร์เทิร์นมาเรียนา,ปทุมธานี,2
หมู่เกาะนอร์เทิร์นมาเรียนา,นครราชสีมา,2
หมู่เกาะนอร์เทิร์นมาเรียนา,กระบี่,2
หมู่เกาะนอร์เทิร์นมาเรียนา,ขอนแก่น,1
หมู่เกาะนอร์เทิร์นมาเรียนา,ฉะเชิงเทรา,1
หมู่เกาะนอร์เทิร์นมาเรียนา,นนทบุรี,1
หมู่เกาะนอร์เทิร์นมาเรียนา,กาฬสินธุ์,1
หมู่เกาะนอร์เทิร์นมาเรียนา,อุบลราชธานี,1
หมู่เกาะนอร์เทิร์นมาเรียนา,จันทบุรี,1
หมู่เกาะนอร์เทิร์นมาเรียนา,ลพบุรี,1
หมู่เกาะนอร์เทิร์นมาเรียนา,พิษณุโลก,1
หมู่เกาะนอร์เทิร์นมาเรียนา,ตาก,1
หมู่เกาะนอร์เทิร์นมาเรียนา,ประจวบคีรีขันธ์,1
หมู่เกาะนอร์เทิร์นมาเรียนา,ชุมพร,1
หมู่เกาะนอร์เทิร์นมาเรียนา,พะเยา,1
หมู่เกาะนอร์เทิร์นมาเรียนา,ยโสธร,1
บัลแกเรีย,นครราชสีมา,4
บัลแกเรีย,อุดรธานี,3
บัลแกเรีย,มหาสารคาม,3
บัลแกเรีย,ชัยภูมิ,3
บัลแกเรีย,กรุงเทพมหานคร,2
บัลแกเรีย,ขอนแก่น,2
บัลแกเรีย,นครปฐม,2
บัลแกเรีย,สุรินทร์,2
บัลแกเรีย,บุรีรัมย์,1
บัลแกเรีย,นนทบุรี,1
บัลแกเรีย,สุโขทัย,1
บัลแกเรีย,เชียงใหม่,1
บัลแกเรีย,อุตรดิตถ์,1
บัลแกเรีย,เลย,1
บัลแกเรีย,จันทบุรี,1
บัลแกเรีย,สมุทรปราการ,1
บัลแกเรีย,พะเยา,1
บัลแกเรีย,นครนายก,1
บัลแกเรีย,หนองคาย,1
เลบานอน,นครปฐม,4
เลบานอน,สกลนคร,3
เลบานอน,อุดรธานี,3
เลบานอน,ร้อยเอ็ด,3
เลบานอน,ราชบุรี,2
เลบานอน,นครราชสีมา,2
เลบานอน,ยโสธร,2
เลบานอน,พระนครศรีอยุธยา,2
เลบานอน,กาฬสินธุ์,1
เลบานอน,นครพนม,1
เลบานอน,กรุงเทพมหานคร,1
เลบานอน,อุบลราชธานี,1
เลบานอน,ฉะเชิงเทรา,1
เลบานอน,ชัยภูมิ,1
เลบานอน,บึงกาฬ,1
เลบานอน,นครราชสีมา,4
เลบานอน,ชัยภูมิ,3
เลบานอน,มหาสารคาม,3
เลบานอน,กรุงเทพมหานคร,2
เลบานอน,ขอนแก่น,2
เลบานอน,นครปฐม,2
เลบานอน,สุรินทร์,2
เลบานอน,สุโขทัย,1
เลบานอน,นครนายก,1
โคลอมเบีย,อุบลราชธานี,4
โคลอมเบีย,สกลนคร,4
โคลอมเบีย,มหาสารคาม,3
โคลอมเบีย,กรุงเทพมหานคร,2
โคลอมเบีย,นครราชสีมา,2
โคลอมเบีย,อุดรธานี,2
โคลอมเบีย,สระบุรี,1
โคลอมเบีย,มุกดาหาร,1
โคลอมเบีย,กาญจนบุรี,1
โคลอมเบีย,บุรีรัมย์,1
โคลอมเบีย,กำแพงเพชร,1
โคลอมเบีย,นครปฐม,1
โคลอมเบีย,ภูเก็ต,1
โคลอมเบีย,สุรินทร์,1
โคลอมเบีย,เลย,1
โคลอมเบีย,ชัยภูมิ,1
โคลอมเบีย,นครปฐม,4
โคลอมเบีย,อุดรธานี,3
โคลอมเบีย,สกลนคร,3
โคลอมเบีย,ร้อยเอ็ด,3
โคลอมเบีย,ยโสธร,2
โคลอมเบีย,ราชบุรี,2
โคลอมเบีย,พระนครศรีอยุธยา,2
โคลอมเบีย,กรุงเทพมหานคร,1
โคลอมเบีย,อุบลราชธานี,1
โคลอมเบีย,ฉะเชิงเทรา,1
โคลอมเบีย,กาฬสินธุ์,1
โคลอมเบีย,นครพนม,1
โคลอมเบีย,บึงกาฬ,1
ออสเตรเลีย,นครราชสีมา,5
ออสเตรเลีย,อุบลราชธานี,2
ออสเตรเลีย,กาฬสินธุ์,2
ออสเตรเลีย,เชียงราย,2
ออสเตรเลีย,ลำปาง,2
ออสเตรเลีย,ปทุมธานี,2
ออสเตรเลีย,กาญจนบุรี,1
ออสเตรเลีย,สมุทรปราการ,1
ออสเตรเลีย,สุรินทร์,1
ออสเตรเลีย,ฉะเชิงเทรา,1
ออสเตรเลีย,ชลบุรี,1
ออสเตรเลีย,อำนาจเจริญ,1
ออสเตรเลีย,กรุงเทพมหานคร,1
ออสเตรเลีย,นครนายก,1
ออสเตรเลีย,อุดรธานี,1
ออสเตรเลีย,บุรีรัมย์,1
ออสเตรเลีย,แพร่,1
เซเชลส์,นครราชสีมา,5
เซเชลส์,อุบลราชธานี,2
เซเชลส์,กาฬสินธุ์,2
เซเชลส์,เชียงราย,2
เซเชลส์,ลำปาง,2
เซเชลส์,ปทุมธานี,2
เซเชลส์,กาญจนบุรี,1
เซเชลส์,สมุทรปราการ,1
เซเชลส์,สุรินทร์,1
เซเชลส์,ฉะเชิงเทรา,1
เซเชลส์,ชลบุรี,1
เซเชลส์,อำนาจเจริญ,1
เซเชลส์,กรุงเทพมหานคร,1
เซเชลส์,นครนายก,1
เซเชลส์,อุดรธานี,1
เซเชลส์,บุรีรัมย์,1
เซเชลส์,แพร่,1
เซเชลส์,สงขลา,6
เซเชลส์,กรุงเทพมหานคร,5
เซเชลส์,ขอนแก่น,2
เซเชลส์,ภูเก็ต,1
เซเชลส์,นครศรีธรรมราช,1
เซเชลส์,หนองคาย,1
เซเชลส์,ระยอง,1
เซเชลส์,ตาก,1
เซเชลส์,พะเยา,1
เซเชลส์,อุบลราชธานี,4
เซเชลส์,สกลนคร,4
เซเชลส์,มหาสารคาม,3
เซเชลส์,กรุงเทพมหานคร,2
เซเชลส์,นครราชสีมา,2
เซเชลส์,อุดรธานี,2
เซเชลส์,สระบุรี,1
เซเชลส์,มุกดาหาร,1
เซเชลส์,กำแพงเพชร,1
เซเชลส์,นครปฐม,1
เซเชลส์,เลย,1
เซเชลส์,ชัยภูมิ,1
เซเชลส์,สมุทรสาคร,1
เซเชลส์,หนองบัวลำภู,1
เซเชลส์,ศรีสะเกษ,1
เซเชลส์,นนทบุรี,1
หมู่เกาะเคย์แมน,นครสวรรค์,3
หมู่เกาะเคย์แมน,อุดรธานี,3
หมู่เกาะเคย์แมน,เพชรบูรณ์,3
หมู่เกาะเคย์แมน,ลำปาง,3
หมู่เกาะเคย์แมน,บุรีรัมย์,2
หมู่เกาะเคย์แมน,นครราชสีมา,2
หมู่เกาะเคย์แมน,อุบลราชธานี,1
หมู่เกาะเคย์แมน,เชียงราย,1
หมู่เกาะเคย์แมน,กรุงเทพมหานคร,1
หมู่เกาะเคย์แมน,สระแก้ว,1
หมู่เกาะเคย์แมน,สกลนคร,1
หมู่เกาะเคย์แมน,สมุทรสาคร,1
หมู่เกาะเคย์แมน,เพชรบุรี,1
หมู่เกาะเคย์แมน,ราชบุรี,1
หมู่เกาะเคย์แมน,สุพรรณบุรี,1
หมู่เกาะเคย์แมน,สงขลา,6
หมู่เกาะเคย์แมน,กรุงเทพมหานคร,5
หมู่เกาะเคย์แมน,ขอนแก่น,2
หมู่เกาะเคย์แมน,กาฬสินธุ์,2
หมู่เกาะเคย์แมน,ภูเก็ต,1
หมู่เกาะเคย์แมน,สุรินทร์,1
หมู่เกาะเคย์แมน,นครศรีธรรมราช,1
หมู่เกาะเคย์แมน,หนองคาย,1
หมู่เกาะเคย์แมน,หนองบัวลำภู,1
หมู่เกาะเคย์แมน,ศรีสะเกษ,1
หมู่เกาะเคย์แมน,ระยอง,1
หมู่เกาะเคย์แมน,ตาก,1
หมู่เกาะเคย์แมน,พะเยา,1
หมู่เกาะเคย์แมน,นนทบุรี,1
ศรีลังกา,เชียงใหม่,4
ศรีลังกา,กรุงเทพมหานคร,4
ศรีลังกา,นครปฐม,2
ศรีลังกา,นครราชสีมา,2
ศรีลังกา,สมุทรปราการ,2
ศรีลังกา,ศรีสะเกษ,1
ศรีลังกา,หนองคาย,1
ศรีลังกา,บุรีรัมย์,1
ศรีลังกา,สกลนคร,1
ศรีลังกา,แม่ฮ่องสอน,1
ศรีลังกา,สุราษฎร์ธานี,1
ศรีลังกา,อุบลราชธานี,1
ศรีลังกา,ยโสธร,1
ศรีลังกา,อำนาจเจริญ,1
ศรีลังกา,ปทุมธานี,1
โรมาเนีย,เพชรบูรณ์,3
โรมาเนีย,นครสวรรค์,3
โรมาเนีย,อุดรธานี,3
โรมาเนีย,ลำปาง,3
โรมาเนีย,บุรีรัมย์,2
โรมาเนีย,นครราชสีมา,2
โรมาเนีย,อุบลราชธานี,1
โรมาเนีย,กรุงเทพมหานคร,1
โรมาเนีย,สมุทรสาคร,1
โรมาเนีย,เพชรบุรี,1
โรมาเนีย,ชัยภูมิ,9
โรมาเนีย,สกลนคร,3
โรมาเนีย,ขอนแก่น,2
โรมาเนีย,สมุทรสาคร,2
โรมาเนีย,นครราชสีมา,1
โรมาเนีย,หนองคาย,1
โรมาเนีย,ลำปาง,1
